Timestamp,Are you employed?,What is your job?,How many people are in your house?,What is your personal income?,What is your total household income?,What categories of income do you currently have?,If u said other please mention what it was,Do you have a vehicle/s?,Do you live alone and cover your own expenses?,"If you live alone, How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly","If you live alone, How much do you spend on basic needs monthly?",If you live with family How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly,If you live with family How much do you spend on basic needs monthly?,Do you have any issues in handling your income and expenses? If so please mention. ,How much do you save monthly?,How much do you want to save monthly ( could be different from what you actually save),Age,Savings_Ratio,financial_priority,detailed_advice,Unnamed: 21,Risk_proxy_returns,Investment type,Advice 1,Advice 2,Advice 3
10/01/2025 19:40,1,contract construction worker,6,120000,120000,"Salary, Freelancing",,Yes,no,,,19000.0,80500.0,No,20500,"85,000",35,17.08333333,General Finance,Consult a financial advisor,,0.206030151,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner","Save for marriage, children, or housing.",Avoid high-interest debt/ loan sharks (common in informal lending).,"Save to build income diversity (side hustles, freelancing, or overseas jobs)."
25/12/2024 14:22,1,Marketing Manager,3,120000,160000,"Salary, Investments",,Yes,no,,,24000.0,112000.0,No,24000,15 000,29,15.0,General Finance,Consult a financial advisor,,0.176470588,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules","Save for marriage, children, or housing.",Avoid high-interest debt/ loan sharks (common in informal lending).,"Save to build income diversity (side hustles, freelancing, or overseas jobs)."
30/12/2024 12:44,1,Product Owner,3,85000,450000,Salary,,Yes,no,,,81000.0,201500.0,No,167500,280 000,55,37.22222222,General Finance,Consult a financial advisor,,0.592920354,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Avoid Luxury spending: Resist splurging on cars/property without ROI.,Boost retirement contributions,"Avoid risky investments and save instead (e.g., stock market due to volatility)."
10/01/2025 19:54,1,Senior project Manager,4,200000,430000,"Salary, Pension",,No,no,,,62000.0,317000.0,No,51000,60 000,40,11.86046512,General Finance,Consult a financial advisor,,0.134564644,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,"Repair, don’t replace: Fix appliances/clothing instead of buying new ones.",Save to prepay mortgages to reduce liabilities.
19/12/2024 14:57,0,Retired,3,180000,310000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",Repairs,No,no,,,57000.0,163500.0,No,89500,30 000,48,28.87096774,General Finance,Consult a financial advisor,,0.405895692,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Boost retirement contributions,Open a low-risk fixed deposit (common in Sri Lankan banks like NSB or commercial banks).,Liquid savings: Keep 6 months’ expenses in a savings account for emergencies.
04/01/2025 23:10,1,lawyer,4,120000,150000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,37000.0,88000.0,No,25000,150000,25,16.66666667,General Finance,Consult a financial advisor,,0.2,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules","Save for short-term goals (e.g., education, relocation).",Start a retirement fund (EPF/ETF) early for compound growth.,"Monetize hobbies (e.g., crafting, tutoring) for extra income and save this income."
30/12/2024 12:48,1,Junior Sales Representative,2,130000,200000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,80000.0,77500.0,No,42500,"8,000",28,21.25,General Finance,Consult a financial advisor,,0.26984127,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules","Save to build income diversity (side hustles, freelancing, or overseas jobs).",Avoid impulsive spending on gadgets; prioritize small emergency funds.,Buy discounted items as much as possible
13/12/2024 14:40,1,lawyer,3,50000,280000,"Salary, Commission, Investments",,Yes,no,,,79000.0,189500.0,No,11500,"40,000",28,4.107142857,General Finance,Consult a financial advisor,,0.04283054,"NSB Savings Plans, SLIC Life + Investment Hybrid, Recurring Deposits",Grow emergency savings (3–6 months of expenses).,Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,"Save to build income diversity (side hustles, freelancing, or overseas jobs)."
30/12/2024 12:26,1,Electrical Engineering Tech,3,60000,65000,Freelancing,,Yes,no,,,7500.0,57000.0,No,500,300 000,42,0.769230769,General Finance,Consult a financial advisor,,0.007751938,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",2–3 months a year to ban non-essential purchases.,"Avoid seettu (rotating savings group). If desperate, try with a trusted group","Grow a home garden to reduce food costs or collect free seasonal produce (jackfruit, coconuts) from public spaces."
30/12/2024 12:23,1,IT Manager,4,170000,170000,"Salary, Investments, Self-owned business",pension,Yes,no,,,18000.0,99000.0,No,53000,20000,43,31.17647059,General Finance,Consult a financial advisor,,0.452991453,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,"Repair, don’t replace: Fix appliances/clothing instead of buying new ones.",Save to prepay mortgages to reduce liabilities.
04/01/2025 23:06,1,Technologist,2,15000,320000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,96000.0,84500.0,No,139500,"60,000",57,43.59375,General Finance,Consult a financial advisor,,0.772853186,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Liquid savings: Keep 6 months’ expenses in a savings account for emergencies.,Save and keep 1–2 years of expenses in cash/cash equivalents for emergencies.,"Downsize lifestyle (sell unused assets, reduce luxury expenses) and use low risk fd to save."
30/12/2024 12:44,1,Compliance Specialist,2,250000,1800000,"Salary, Commission, Investments",pension,Yes,no,,,208000.0,228000.0,No,1364000,70 000,20,75.77777778,General Finance,Consult a financial advisor,,3.128440367,"NSB Savings Plans, SLIC Life + Investment Hybrid, Recurring Deposits",Avoid luxury spending: Resist splurging on cars/ clothing,Automate savings to avoid lifestyle inflation.,Avoid impulsive spending on gadgets; prioritize small emergency funds.
13/12/2024 15:19,1,small grocery shop,2,70000,130000,"Salary, Commission, Investments",,No,no,,,32000.0,75000.0,No,23000,80000,45,17.69230769,General Finance,Consult a financial advisor,,0.214953271,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Grow emergency savings (3–6 months of expenses).,Save to prepay mortgages to reduce liabilities.,"Save to build income diversity (side hustles, freelancing, or overseas jobs)."
30/12/2024 12:48,1,Senior insurance Executive,2,180000,370000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,97000.0,232000.0,No,41000,30000,31,11.08108108,General Finance,Consult a financial advisor,,0.124620061,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner","Save to build income diversity (side hustles, freelancing, or overseas jobs).",Avoid impulsive spending on gadgets; prioritize small emergency funds.,Buy discounted items as much as possible
30/12/2024 13:03,1,Chemical Engineer,5,80000,130000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,14000.0,105000.0,No,11000,60000,58,8.461538462,General Finance,Consult a financial advisor,,0.092436975,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Stay active to reduce healthcare costs.,Free public healthcare: Use government clinics to avoid private hospital costs.,Save in senior citizen FDs for higher interest rates.
04/01/2025 22:47,1,Sales representative,5,1500000,1500000,Salary,pension,Yes,no,,,221000.0,405500.0,No,873500,"40,000",24,58.23333333,General Finance,Consult a financial advisor,,1.394253791,"NSB Savings Plans, SLIC Life + Investment Hybrid, Recurring Deposits",Avoid luxury spending: Resist splurging on cars/ clothing,Automate savings to avoid lifestyle inflation.,Avoid impulsive spending on gadgets; prioritize small emergency funds.
13/12/2024 14:43,1,Designer,4,600000,600000,"Salary, Commission, Investments",pension,No,no,,,84000.0,303000.0,No,213000,50 000,57,35.5,General Finance,Consult a financial advisor,,0.550387597,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Liquid savings: Keep 6 months’ expenses in a savings account for emergencies.,"Downsize lifestyle (sell unused assets, reduce luxury expenses) and use low risk fd to save.","Diversify into Treasury Bonds (low risk, tax-free returns)."
05/01/2025 00:09,1,Structural design engineer,3,300000,300000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,24000.0,156500.0,No,119500,250000,59,39.83333333,General Finance,Consult a financial advisor,,0.662049861,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Liquid savings: Keep 6 months’ expenses in a savings account for emergencies.,Save and keep 1–2 years of expenses in cash/cash equivalents for emergencies.,"Downsize lifestyle (sell unused assets, reduce luxury expenses) and use low risk fd to save."
29/12/2024 17:15,1,storekeeper,3,130000,170000,"Salary, Investments, Self-owned business",pension,Yes,no,,,36500.0,93000.0,No,40500,80 000,39,23.82352941,General Finance,Consult a financial advisor,,0.312741313,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,"Repair, don’t replace: Fix appliances/clothing instead of buying new ones.",Save to prepay mortgages to reduce liabilities.
05/01/2025 00:25,1,Process Manager,2,150000,900000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,83000.0,311500.0,no,505500,"85,000",25,56.16666667,General Finance,Consult a financial advisor,,1.281368821,"NSB Savings Plans, SLIC Life + Investment Hybrid, Recurring Deposits",Avoid luxury spending: Resist splurging on cars/ clothing,Automate savings to avoid lifestyle inflation.,Avoid impulsive spending on gadgets; prioritize small emergency funds.
30/12/2024 12:30,1,Finance Manager,4,130000,160000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,25000.0,123000.0,No,12000,"80,000",28,7.5,General Finance,Consult a financial advisor,,0.081081081,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Grow emergency savings (3–6 months of expenses).,Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,"Save to build income diversity (side hustles, freelancing, or overseas jobs)."
30/12/2024 12:26,1,Lighting Technician,2,100000,130000,"Freelancing, Brand endorsements",pension,Yes,no,,,29000.0,57500.0,No,43500,"60,000",49,33.46153846,General Finance,Consult a financial advisor,,0.502890173,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Save and keep 1–2 years of expenses in cash/cash equivalents for emergencies.,Boost retirement contributions,Free public healthcare: Use government clinics to avoid private hospital costs.
04/01/2025 22:47,1,CSR Specialist,4,180000,350000,"Salary, Freelancing",,No,no,,,75000.0,205000.0,Yes,70000,"50,000",45,20.0,General Finance,Consult a financial advisor,,0.25,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,Grow emergency savings (3–6 months of expenses).,Save to prepay mortgages to reduce liabilities.
19/12/2024 15:06,1,Workshop manager,2,150000,150000,Salary,,Yes,no,,,20500.0,52000.0,No,77500,"20,000",52,51.66666667,General Finance,Consult a financial advisor,,1.068965517,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Boost retirement contributions,Open a low-risk fixed deposit (common in Sri Lankan banks like NSB or commercial banks).,Liquid savings: Keep 6 months’ expenses in a savings account for emergencies.
30/12/2024 12:37,1,Design Engineer,3,160000,210000,Salary,pension,No,no,,,58000.0,140500.0,No,11500,"80,000",50,5.476190476,General Finance,Consult a financial advisor,,0.057934509,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Stay active to reduce healthcare costs.,Free public healthcare: Use government clinics to avoid private hospital costs.,Save in senior citizen FDs for higher interest rates.
19/12/2024 15:06,1,Supervisor,3,180000,330000,"Salary, Investments",,No,no,,,97000.0,127000.0,No,106000,"75,000",28,32.12121212,General Finance,Consult a financial advisor,,0.473214286,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Grow emergency savings (3–6 months of expenses).,Automate savings to avoid lifestyle inflation.,Save to prepay mortgages to reduce liabilities.
04/01/2025 22:30,1,Insurance Manager,3,125000,190000,"Salary, Commission",pension,No,no,,,60000.0,84000.0,No,46000,75000,20,24.21052632,General Finance,Consult a financial advisor,,0.319444444,"NSB Savings Plans, SLIC Life + Investment Hybrid, Recurring Deposits",Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,"Save for a degree/ masters (coding, freelancing courses) to boost income long-term.",Start a retirement fund (EPF/ETF) early for compound growth.
30/12/2024 12:26,1,University Lecturer,4,160000,170000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,31500.0,136000.0,No,2500,"80,000",40,1.470588235,General Finance,Consult a financial advisor,,0.014925373,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",2–3 months a year to ban non-essential purchases.,"Avoid seettu (rotating savings group). If desperate, try with a trusted group","Grow a home garden to reduce food costs or collect free seasonal produce (jackfruit, coconuts) from public spaces."
13/12/2024 14:38,1,assistant ,5,140000,220000,"Salary, Commission, Investments",pension,Yes,no,,,49000.0,150000.0,No,21000,65000,46,9.545454545,General Finance,Consult a financial advisor,,0.105527638,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Free public healthcare: Use government clinics to avoid private hospital costs.,Start an emergency fund (aim for 1–4 months of expenses),Save and keep 1–2 years of expenses in cash/cash equivalents for emergencies.
30/12/2024 12:59,1,E-Commerce Specialist,5,65000,520000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,59000.0,314000.0,No,147000,70 000,24,28.26923077,General Finance,Consult a financial advisor,,0.394101877,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules","Save for a degree/ masters (coding, freelancing courses) to boost income long-term.",Avoid impulsive spending on gadgets; prioritize small emergency funds.,"Invest in short-term fixed deposits (e.g., HNB or Seylan Bank)."
