Timestamp,Are you employed?,What is your job?,How many people are in your house?,What is your personal income?,What is your total household income?,What categories of income do you currently have?,If u said other please mention what it was,Do you have a vehicle/s?,Do you live alone and cover your own expenses?,"If you live alone, How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly","If you live alone, How much do you spend on basic needs monthly?",If you live with family How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly,If you live with family How much do you spend on basic needs monthly?,Do you have any issues in handling your income and expenses? If so please mention. ,How much do you save monthly?,How much do you want to save monthly ( could be different from what you actually save),Age,Savings_Ratio,financial_priority,detailed_advice,Unnamed: 21,Risk_proxy_returns,Investment type,unwanted_spending,basic_needs,WMI,FRF,DSE,CFH
,1,Complaints Dept. Clerk,2,60000,150000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,No,no,0.0,0.0,32000.0,57000.0,No,61000,180000,47,40.66666667,General Finance,Consult a financial advisor,0.0,0.685393258,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",32000.0,57000.0,0.046961163304362175,0.5029873874402709,3.0316289637486666e-06,27941.044087940463
30/12/2024 12:48,1,Technologist,4,140000,350000,"Salary, Business profits",pension,No,no,0.0,0.0,44000.0,167000.0,no,139000,80000,46,39.71428571,General Finance,Consult a financial advisor,0.0,0.658767773,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",44000.0,167000.0,0.023416430034056555,0.575451438998866,1.4146433101979221e-06,149412.47821951646
30/12/2024 12:34,1,Director engineering,3,130000,240000,"Salary, Commission",,Yes,no,0.0,0.0,77000.0,133000.0,No,30000,"80,000",34,12.5,General Finance,Consult a financial advisor,0.0,0.142857143,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",77000.0,133000.0,0.004446387050084358,0.32404377627215325,1.0397116596252234e-06,4273.572038872532
30/12/2024 12:48,1,Sales executive,2,15000,190000,"Freelancing, Brand endorsements",pension,Yes,no,0.0,0.0,57000.0,109000.0,No,24000,"70,000",24,12.63157895,General Finance,Consult a financial advisor,0.0,0.144578313,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",57000.0,109000.0,0.04532596168636687,0.28473417631240394,1.9235715329553297e-06,509.7210282443801
30/12/2024 12:37,1,Designer,3,140000,300000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,0.0,0.0,27000.0,260500.0,No,12500,50 000,55,4.166666667,General Finance,Consult a financial advisor,0.0,0.043478261,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",27000.0,260500.0,0.0031519878870132248,0.37663636930733874,1.7182868729095958e-06,1240.3150132529563
04/01/2025 23:10,1,Receptionist,3,75000,170000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,14000.0,145500.0,No,10500,65000,22,6.176470588,General Finance,Consult a financial advisor,0.0,0.065830721,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",14000.0,145500.0,0.005238614173480079,0.25250826929726655,1.2366797321465612e-05,617.6960475264416
14/12/2024 15:51,1,Material Engineer,4,200000,600000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,0.0,0.0,61000.0,258500.0,No,280500,250000,39,46.75,General Finance,Consult a financial advisor,0.0,0.877934272,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",61000.0,258500.0,0.029198592033126816,0.6636970368444557,1.188296060645618e-06,534601.4130509704
30/12/2024 12:18,1,Deputy Shop Manager,2,15000,200000,"Salary, Investments, Freelancing",,Yes,no,0.0,0.0,23000.0,63500.0,No,113500,"90,000",48,56.75,General Finance,Consult a financial advisor,0.0,1.312138728,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",23000.0,63500.0,1.3785344105386719,0.736655000062597,4.514452281388802e-06,34526.31991052109
30/12/2024 12:30,1,senior chemist,3,60000,450000,"Salary, Investments, Self-owned business",pension,Yes,no,0.0,0.0,99000.0,152000.0,No,199000,70 000,38,44.22222222,General Finance,Consult a financial advisor,0.0,0.792828685,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",99000.0,152000.0,0.08196493060845712,0.4968518388935594,6.853094980336647e-07,131836.0298975733
04/01/2025 22:30,1,Supervisor,3,200000,220000,"Salary, Investments, Freelancing",pension,No,no,0.0,0.0,34000.0,94000.0,No,92000,50 000,32,41.81818182,General Finance,Consult a financial advisor,0.0,0.71875,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",34000.0,94000.0,0.013978807464201513,0.4211927073223708,3.882970257410667e-06,71974.24589354746
30/12/2024 12:23,1,Senior Civil Engineer,3,130000,220000,Salary,,Yes,no,0.0,0.0,78000.0,107500.0,No,34500,85000,43,15.68181818,General Finance,Consult a financial advisor,0.0,0.185983827,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",78000.0,107500.0,0.005393593484096972,0.36261375862249884,7.943614346264304e-07,6793.112013417126
30/12/2024 12:23,1,Vehicle Body Repairer,3,180000,220000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,30000.0,111000.0,No,79000,"50,000",35,35.90909091,General Finance,Consult a financial advisor,0.0,0.560283688,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",30000.0,111000.0,0.014371488019374363,0.4278152429798219,4.373309130633322e-06,54455.68359305495
29/12/2024 17:12,1,lawyer,4,130000,130000,"Salary, Investments, Rental income",pension,Yes,no,0.0,0.0,26000.0,97500.0,No,6500,65 000,35,5.0,General Finance,Consult a financial advisor,0.0,0.052631579,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",26000.0,97500.0,0.0013013273372573702,0.3086154970635237,3.894724783877643e-06,336.62246948322
30/12/2024 12:30,1,Stock Broker,4,65000,210000,"Salary, Investments, Freelancing",pension,Yes,no,0.0,0.0,20000.0,181500.0,No,8500,"85,000",54,4.047619048,General Finance,Consult a financial advisor,0.0,0.042183623,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",20000.0,181500.0,0.0040079244582716875,0.37914510049422134,2.257723047405926e-06,470.89864354568596
13/12/2024 14:50,1,Window Dresser,4,170000,170000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,29500.0,115000.0,No,25500,"150,000",58,15.0,General Finance,Consult a financial advisor,0.0,0.176470588,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",29500.0,115000.0,0.004160668151118011,0.3963513564605222,9.97189685608062e-07,6316.478231486188
30/12/2024 12:34,0,,3,150000,160000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,0.0,0.0,35000.0,92000.0,No,33000,60000,53,20.625,General Finance,Consult a financial advisor,0.0,0.25984252,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",35000.0,92000.0,0.006947321151180026,0.39791206020801234,1.4993201056903102e-06,10154.062731358312
30/12/2024 12:18,1,Repairer,3,1000000,1000000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,105000.0,203000.0,No,692000,"85,000",46,69.2,General Finance,Consult a financial advisor,0.0,2.246753247,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",105000.0,203000.0,0.015221408675865333,0.6612283658533982,5.458606220887583e-07,2408881.956893468
30/12/2024 12:26,1,Lawer,2,70000,190000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,78000.0,104000.0,Yes,8000,"90,000",45,4.210526316,General Finance,Consult a financial advisor,0.0,0.043956044,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",78000.0,104000.0,0.0029186349632385265,0.34717896172221496,8.075156618121949e-07,265.1717196154048
30/12/2024 12:59,1,Store keeper,2,160000,300000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,0.0,0.0,44000.0,226000.0,No,30000,"140,000",59,10.0,General Finance,Consult a financial advisor,0.0,0.111111111,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",44000.0,226000.0,0.007198103894962662,0.4009041530571998,7.335398044250955e-07,6367.022470623779
30/12/2024 12:23,0,none,4,180000,200000,"Salary, Investments, Freelancing",pension,Yes,no,0.0,0.0,15000.0,165000.0,No,20000,200000,21,10.0,General Finance,Consult a financial advisor,0.0,0.111111111,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",15000.0,165000.0,0.0033962091748332914,0.24636069571132152,9.721521431804966e-06,2850.4431210900316
30/12/2024 12:48,1,Electrical Engineering Tech,2,80000,200000,"Salary, Commission",pension,Yes,no,0.0,0.0,69000.0,58500.0,No,72500,60000,38,36.25,General Finance,Consult a financial advisor,0.0,0.568627451,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",69000.0,58500.0,0.02749594025443361,0.4088763175098164,1.3960798782763798e-06,31534.729658120148
04/01/2025 22:30,1,Office Manager,5,150000,160000,"Investments (fixed deposits, stocks etc), Salary",,No,no,0.0,0.0,30000.0,112000.0,No,18000,200000,31,11.25,General Finance,Consult a financial advisor,0.0,0.126760563,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",30000.0,112000.0,0.0023867748464810675,0.30199924143196577,2.904419392006015e-06,2297.827269221525
10/01/2025 19:40,1,Stagehand,5,160000,160000,"Salary, Investments, Rental income",pension,Yes,no,0.0,0.0,27500.0,124500.0,No,8000,180000,57,5.0,General Finance,Consult a financial advisor,0.0,0.052631579,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",27500.0,124500.0,0.0011757401422585858,0.37469201380796696,9.455595263378533e-07,599.3851515964733
,1,Chemical Engineer,2,90000,180000,"Salary, Investments",,Yes,no,0.0,0.0,23500.0,133500.0,No,23000,70 000,36,12.77777778,General Finance,Consult a financial advisor,0.0,0.146496815,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",23500.0,133500.0,0.011812847949131604,0.3510879264763263,6.814287030030003e-06,3627.266665083332
30/12/2024 13:03,1,Window Dresser,2,600000,780000,Salary,pension,Yes,no,0.0,0.0,119000.0,345500.0,No,315500,80000,54,40.44871795,General Finance,Consult a financial advisor,0.0,0.679224973,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",119000.0,345500.0,0.014320589790597674,0.5062586218036338,3.159047519797877e-07,493262.4479367507
30/12/2024 12:37,0,,4,180000,180000,"Salary, Self-owned business",,Yes,no,0.0,0.0,16500.0,145500.0,No,18000,70000,48,10.0,General Finance,Consult a financial advisor,0.0,0.111111111,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",16500.0,145500.0,0.0036073327404157352,0.3667253336280124,4.888836006723222e-06,3573.7179754578256
04/01/2025 23:06,1,Product Owner,3,130000,260000,"Salary, Commission",Crop sales,No,no,0.0,0.0,76000.0,156500.0,no,27500,300000,32,10.57692308,General Finance,Consult a financial advisor,0.0,0.11827957,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",76000.0,156500.0,0.004026517731736759,0.312417423999438,1.0894180417897845e-06,3323.1377194683487
04/01/2025 22:30,1,Production Manager,4,130000,180000,"Salary, Investments, Self-owned business",,Yes,no,0.0,0.0,34000.0,131000.0,No,15000,85000,22,8.333333333,General Finance,Consult a financial advisor,0.0,0.090909091,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",34000.0,131000.0,0.002318093485329838,0.24524832797988244,2.976900745284955e-06,1122.4313476882637
30/12/2024 12:18,0,,3,130000,200000,"Salary, Investments, Self-owned business",,Yes,no,0.0,0.0,64000.0,120000.0,No,16000,400000,30,8.0,General Finance,Consult a financial advisor,0.0,0.086956522,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",64000.0,120000.0,0.002478981687342968,0.29238577369550717,1.4085024416229008e-06,1225.3560470237103
30/12/2024 12:59,1,Senior insurance Executive,2,180000,280000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,0.0,0.0,57000.0,175500.0,No,47500,35 000,56,16.96428571,General Finance,Consult a financial advisor,0.0,0.204301075,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",57000.0,175500.0,0.009060297423881102,0.4081702844762295,7.027281339141848e-07,15462.445089763783
,1,Auto Repair Shop Manager,4,90000,160000,"Salary, Business profits",,Yes,no,0.0,0.0,16000.0,106000.0,No,38000,"70,000",28,23.75,General Finance,Consult a financial advisor,0.0,0.31147541,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",16000.0,106000.0,0.01322790212085035,0.3815316544854594,9.180629031445443e-06,11305.60106419126
30/12/2024 12:30,1,Expert Shop Assistant,1,1500000,1500000,"Freelancing, Brand endorsements",,Yes,yes,66000.0,152000.0,0.0,0.0,No,1282000,"80,000",36,85.46666667,General Finance,Consult a financial advisor,0.0,5.880733945,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",0.0,0.0,13.624351017451433,1.0683839816979077,41001056.45823479,1099832078237.9036
13/12/2024 15:01,1,Environment specialist,6,75000,140000,Salary,pension,Yes,no,0.0,0.0,36500.0,92500.0,No,11000,100000,44,7.857142857,General Finance,Consult a financial advisor,0.0,0.085271318,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",36500.0,92500.0,0.002326906185960663,0.35216591439546774,1.197340969482974e-06,741.1197482109714
30/12/2024 12:59,0,,3,250000,380000,"Investments (fixed deposits, stocks etc), Salary",,No,no,0.0,0.0,51000.0,242000.0,No,87000,"70,000",45,22.89473684,General Finance,Consult a financial advisor,0.0,0.296928328,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",51000.0,242000.0,0.009405443000667688,0.41731748035275673,1.454159801545885e-06,50306.355015821166
13/12/2024 14:55,1,Assistant quantity surveyor,4,150000,450000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,86000.0,288500.0,No,75500,65 000,56,16.77777778,General Finance,Consult a financial advisor,0.0,0.201602136,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",86000.0,288500.0,0.008374560043364055,0.4329101644828446,2.5767045751117747e-07,29419.95253657403
27/12/2024 11:27,1,Store keeper,3,140000,260000,"Self-owned business, Freelancing",pension,Yes,no,0.0,0.0,65000.0,134500.0,No,60500,40000,49,23.26923077,General Finance,Consult a financial advisor,0.0,0.303258145,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",65000.0,134500.0,0.010124059102523274,0.4133356208753181,7.981099309957579e-07,23552.081520567976
19/12/2024 15:39,0,,3,130000,260000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,66000.0,167000.0,No,27000,"90,000",20,10.38461538,General Finance,Consult a financial advisor,0.0,0.115879828,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",66000.0,167000.0,0.003699842680472397,0.23938970678585844,1.3744417230132548e-06,2468.8738516226886
30/12/2024 12:59,1,senior graduate teacher,4,140000,210000,"Investments (fixed deposits, stocks etc), Salary",pension,No,no,0.0,0.0,57000.0,104500.0,No,48500,70 000,52,23.0952381,General Finance,Consult a financial advisor,0.0,0.300309598,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",57000.0,104500.0,0.00685769030337442,0.4093323468115828,6.488201960185497e-07,17296.408773231928
30/12/2024 13:03,1,Teacher,3,150000,150000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,31000.0,113000.0,No,6000,25 000,23,4.0,General Finance,Consult a financial advisor,0.0,0.041666667,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",31000.0,113000.0,0.0010714531695304361,0.24137941002070779,4.046133492710511e-06,203.7648166628
05/01/2025 00:25,1,Fashion Designer,4,200000,350000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,0.0,0.0,73000.0,120500.0,No,156500,100000,50,44.71428571,General Finance,Consult a financial advisor,0.0,0.80878553,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",73000.0,120500.0,0.014662498970457629,0.5100508794175864,5.472119192608143e-07,192785.35584686458
27/12/2024 20:51,0,unemployed,3,130000,160000,Salary,,Yes,no,0.0,0.0,16000.0,83500.0,No,60500,"90,000",47,37.8125,General Finance,Consult a financial advisor,0.0,0.608040201,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",16000.0,83500.0,0.02169149457493653,0.5108843021192011,7.045915260484373e-06,48926.07373571931
10/01/2025 19:40,1,Photographer,4,160000,160000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,0.0,0.0,34500.0,114500.0,No,11000,"25,000",30,6.875,General Finance,Consult a financial advisor,0.0,0.073825503,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",34500.0,114500.0,0.0015202085913342493,0.2875488957936159,2.86128311124087e-06,784.1718691162463
10/01/2025 20:03,1,Diagnostic Technician,4,60000,600000,"Investments (fixed deposits, stocks etc), Salary",,No,no,0.0,0.0,71000.0,320000.0,No,209000,30000,29,34.83333333,General Finance,Consult a financial advisor,0.0,0.534526854,"NSB Savings Plans, SLIC Life + Investment Hybrid, Recurring Deposits",71000.0,320000.0,0.07020779834592954,0.5284865014454128,1.0690795298309669e-06,110782.84116692317
,1,Warehouse Manager,3,90000,150000,Salary,,No,no,0.0,0.0,39000.0,95000.0,Yes,16000,"50,000",54,10.66666667,General Finance,Consult a financial advisor,0.0,0.119402985,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",39000.0,95000.0,0.005077089609970822,0.38388954196812014,1.1152058844421962e-06,1833.32788163721
10/01/2025 20:14,1,Stock Broker,3,200000,200000,"Freelancing, Brand endorsements",,No,no,0.0,0.0,28000.0,120000.0,No,52000,"80,000",44,26.0,General Finance,Consult a financial advisor,0.0,0.351351351,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",28000.0,120000.0,0.009156279241872184,0.39992784658836006,3.6039901675700004e-06,25293.866497320436
04/01/2025 23:06,1,Cashier,2,140000,260000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,0.0,0.0,34000.0,223000.0,Yes.i  Want to save more,3000,"70,000",36,1.153846154,General Finance,Consult a financial advisor,0.0,0.011673152,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",34000.0,223000.0,0.0008232997494177733,0.3090589088412582,3.629694643494242e-06,54.00040620651935
