Timestamp,Are you employed?,What is your job?,How many people are in your house?,What is your personal income?,What is your total household income?,What categories of income do you currently have?,If u said other please mention what it was,Do you have a vehicle/s?,Do you live alone and cover your own expenses?,"If you live alone, How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly","If you live alone, How much do you spend on basic needs monthly?",If you live with family How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly,If you live with family How much do you spend on basic needs monthly?,How much do you save monthly?,fam total spent,alone total spent,Age,Risk_proxy_returns,age range,"less than 5000 18-25, 26–35, 36–45, 46–55, 56–65, 66–75, 76-90","less than 5000 18-25, 26–35, 36–45, 46–55, 56–65, 66–75, 76-90","less than 5000 18-25, 26–35, 36–45, 46–55, 56–65, 66–75, 76-90",,,,,,,,Advice 2,Advice 3
30/12/2024 12:37,0,unemployed,4,170000,420000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,No,no,,,79000,175000,166000,"254,000",,42,0.653543307,,,,,,,,,,,,,
04/01/2025 22:30,1,Bookmaker,5,180000,210000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,19000,174500,16500,"193,500",,30,0.085271318,,,,,,,,,,,,,
04/01/2025 23:06,1,Draftsperson,3,60000,520000,"Salary, Investments, Rental income",pension,No,no,,,60000,273500,186500,"333,500",,40,0.55922039,,,,,,,,,,,,,
19/12/2024 15:18,1,Dancer,2,80000,160000,"Salary, Commission, Investments",,Yes,no,,,26000,124000,10000,"150,000",,27,0.066666667,,,,,,,,,,,,,
30/12/2024 12:37,1,Structural design engineer,4,600000,600000,"Salary, Commission, Investments",Event betting cuts,Yes,no,,,51000,331000,218000,"382,000",,46,0.570680628,,,,,,,,,,,,,
30/12/2024 12:26,1,Designer,3,125000,150000,"Salary, Pension",,Yes,no,,,38500,98000,13500,"136,500",,43,0.098901099,,,,,,,,,,,,,
10/01/2025 19:40,1,small grocery shop,3,1000000,1000000,"Salary, Investments, Self-owned business",pension,Yes,no,,,124000,349500,526500,"473,500",,55,1.111932418,,,,,,,,,,,,,
04/01/2025 23:06,1,Key Account Manager,3,140000,430000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,42000,260000,128000,"302,000",,28,0.42384106,,,,,,,,,,,,,
30/12/2024 12:23,1,Varnisher,3,1500000,1500000,Salary,pension,Yes,no,,,206000,346500,947500,"552,500",,54,1.714932127,,,,,,,,,,,,,
30/12/2024 12:34,1,Expert Shop Assistant,3,130000,240000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,29000,200000,11000,"229,000",,47,0.048034934,,,,,,,,,,,,,
30/12/2024 12:23,1,Deputy Shop Manager,4,270000,270000,"Salary, Investments, Self-owned business",Corporate deals,Yes,no,,,72000,186000,12000,"258,000",,24,0.046511628,,,,,,,,,,,,,
10/01/2025 19:40,0,,4,170000,170000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,16500,121000,32500,"137,500",,24,0.236363636,,,,,,,,,,,,,
27/12/2024 20:51,1,Junior Sales Representative,3,130000,250000,Freelancing,pension,No,no,,,51000,122500,76500,"173,500",,38,0.44092219,,,,,,,,,,,,,
04/01/2025 23:06,1,Lawer,2,160000,160000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,27500,82500,50000,"110,000",,29,0.454545455,,,,,,,,,,,,,
30/12/2024 13:03,1,Fashion Designer,5,60000,220000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,34000,135000,51000,"169,000",,27,0.301775148,,,,,,,,,,,,,
10/01/2025 19:40,1,Workshop manager,1,140000,140000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,yes,45000,50000,,,45000,,"95,000",50,0.473684211,,,,,,,,,,,,,
30/12/2024 12:26,1,Material Engineer,4,140000,140000,Freelancing,pension,Yes,no,,,22000,114500,3500,"136,500",,34,0.025641026,,,,,,,,,,,,,
30/12/2024 12:23,1,Stock Broker,4,15000,180000,"Freelancing, Brand endorsements",pension,Yes,no,,,16000,137500,26500,"153,500",,40,0.172638436,,,,,,,,,,,,,
27/12/2024 20:54,1,Workshop manager,2,140000,270000,Freelancing,pension,Yes,no,,,39000,149500,81500,"188,500",,41,0.432360743,,,,,,,,,,,,,
13/12/2024 14:40,1,Varnisher,2,150000,300000,"Salary, Commission",pension,Yes,no,,,30000,218000,52000,"248,000",,46,0.209677419,,,,,,,,,,,,,
04/01/2025 22:47,1,Fashion Designer,2,50000,110000,"Salary, Commission, Investments",,No,no,,,16500,62500,31000,"79,000",,55,0.392405063,,,,,,,,,,,,,
30/12/2024 12:18,1,Machine Operator,3,120000,120000,Freelancing,pension,Yes,no,,,14500,101000,4500,"115,500",,27,0.038961039,,,,,,,,,,,,,
30/12/2024 12:59,1,contract construction worker,3,130000,200000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,43000,95500,61500,"138,500",,26,0.444043321,,,,,,,,,,,,,
27/12/2024 20:57,0,,3,120000,180000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,26500,97000,56500,"123,500",,31,0.457489879,,,,,,,,,,,,,
30/12/2024 12:23,1,Retired production manager,2,140000,240000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,60000,176500,3500,"236,500",,48,0.014799154,,,,,,,,,,,,,
13/12/2024 15:36,1,software engineer,4,70000,380000,"Salary, Pension",pension,No,no,,,52000,310000,18000,"362,000",,59,0.049723757,,,,,,,,,,,,,
19/12/2024 14:53,1,Stagehand,4,140000,180000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,25000,111500,43500,"136,500",,27,0.318681319,,,,,,,,,,,,,
04/01/2025 22:47,1,Civil Engineer,4,160000,300000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,46000,194500,59500,"240,500",,51,0.247401247,,,,,,,,,,,,,
10/01/2025 19:40,1,Deputy General Manager (Construction),4,150000,260000,"Salary, Investments, Rental income",pension,Yes,no,,,47000,157000,56000,"204,000",,35,0.274509804,,,,,,,,,,,,,
29/12/2024 17:00,1,Vehicle Body Repairer,4,80000,1800000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,161000,353500,1285500,"514,500",,30,2.498542274,,,,,,,,,,,,,
04/01/2025 23:10,1,mason,5,120000,160000,"Salary, Pension",,Yes,no,,,28000,113500,18500,"141,500",,48,0.130742049,,,,,,,,,,,,,
30/12/2024 12:18,1,trainee merchandiser,4,600000,600000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,41000,349500,209500,"390,500",,26,0.536491677,,,,,,,,,,,,,
30/12/2024 12:37,1,Electrical Engineering Tech,2,200000,330000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,62000,127000,141000,"189,000",,45,0.746031746,,,,,,,,,,,,,
27/12/2024 20:51,1,Lawer,2,140000,260000,"Salary, Investments, Rental income",,Yes,no,,,61000,189000,10000,"250,000",,46,0.04,,,,,,,,,,,,,
04/01/2025 23:10,1,University Lecturer,1,65000,65000,"Salary, Self-owned business",,No,yes,10000,44500,,,10500,,"54,500",37,0.19266055,,,,,,,,,,,,,
10/01/2025 20:10,1,Management assistant,4,90000,500000,Salary,,Yes,no,,,79000,192500,228500,"271,500",,59,0.841620626,,,,,,,,,,,,,
30/12/2024 12:44,1,Dancer,2,180000,320000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,70000,125000,125000,"195,000",,32,0.641025641,,,,,,,,,,,,,
30/12/2024 12:34,1,Structural design engineer,3,160000,230000,"Salary, Investments, Self-owned business",,Yes,no,,,21000,171000,38000,"192,000",,46,0.197916667,,,,,,,,,,,,,
30/12/2024 12:44,1,Internal Auditor,4,160000,170000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,19000,116500,34500,"135,500",,55,0.254612546,,,,,,,,,,,,,
30/12/2024 12:44,1,small grocery shop,2,150000,190000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,43000,70500,76500,"113,500",,22,0.674008811,,,,,,,,,,,,,
29/12/2024 17:12,1,Warehouse Manager,3,150000,230000,"Salary, Investments, Self-owned business",pension,Yes,no,,,50000,119500,60500,"169,500",,23,0.356932153,,,,,,,,,,,,,
29/12/2024 17:00,1,merchandiser,3,140000,270000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,25000,149500,95500,"174,500",,48,0.547277937,,,,,,,,,,,,,
05/01/2025 00:09,1,Expert Shop Assistant,1,110000,110000,Salary,,No,yes,12000,26500,,,71500,,"38,500",23,1.857142857,,,,,,,,,,,,,
30/12/2024 12:18,0,,4,1500000,1500000,"Salary, Investments, Rental income",,Yes,no,,,240000,325000,935000,"565,000",,54,1.654867257,,,,,,,,,,,,,
27/12/2024 20:57,1,storekeeper,3,170000,230000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,37000,178000,15000,"215,000",,40,0.069767442,,,,,,,,,,,,,
04/01/2025 22:30,1,mason,3,350000,530000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,42000,287500,200500,"329,500",,21,0.608497724,,,,,,,,,,,,,
04/01/2025 22:30,1,Sales representative,3,180000,180000,"Salary, Commission, Investments",pension,Yes,no,,,10000,147000,23000,"157,000",,59,0.146496815,,,,,,,,,,,,,
10/01/2025 19:40,1,Insurance Manager,6,130000,160000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,28500,117000,14500,"145,500",,40,0.099656357,,,,,,,,,,,,,
05/01/2025 00:09,1,Key Account Manager,4,150000,190000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,64000,95500,30500,"159,500",,50,0.191222571,,,,,,,,,,,,,
30/12/2024 13:03,1,HR Manager,2,180000,180000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,32500,137500,10000,"170,000",,52,0.058823529,,,,,,,,,,,,,
29/12/2024 17:00,1,Product Owner,4,15000,750000,"Salary, Investments, Freelancing",,Yes,no,,,170000,256000,324000,"426,000",,49,0.76056338,,,,,,,,,,,,,
30/12/2024 12:30,1,CSR Specialist,4,170000,170000,Salary,pension,Yes,no,,,34500,88500,47000,"123,000",,35,0.382113821,,,,,,,,,,,,,
27/12/2024 20:51,1,merchandiser,2,110000,110000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,15000,52000,43000,"67,000",,26,0.641791045,,,,,,,,,,,,,
04/01/2025 23:06,1,Senior insurance Executive,3,140000,240000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,23000,165500,51500,"188,500",,30,0.273209549,,,,,,,,,,,,,
10/01/2025 19:40,1,Warehouse Manager,4,65000,250000,"Salary, Investments, Self-owned business",pension,Yes,no,,,27000,135500,87500,"162,500",,46,0.538461538,,,,,,,,,,,,,
04/01/2025 22:30,1,contract construction worker,4,140000,140000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,37500,87500,15000,"125,000",,25,0.12,,,,,,,,,,,,,
04/01/2025 23:46,1,Project manager,1,140000,140000,"Salary, Investments, Self-owned business",,No,yes,16500,32500,,,91000,,"49,000",35,1.857142857,,,,,,,,,,,,,
30/12/2024 12:59,1,Technical officer,5,70000,650000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,196000,222000,232000,"418,000",,48,0.555023923,,,,,,,,,,,,,
30/12/2024 12:44,1,E-Commerce Specialist,3,15000,200000,"Investments (fixed deposits, stocks etc), Salary",pension,No,no,,,57000,99500,43500,"156,500",,23,0.277955272,,,,,,,,,,,,,
13/12/2024 14:40,1,Tyre Fitter,2,120000,1800000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,No,no,,,85000,342500,1372500,"427,500",,43,3.210526316,,,,,,,,,,,,,
04/01/2025 22:30,1,Tyre Fitter,3,140000,160000,Salary,pension,Yes,no,,,18000,83000,59000,"101,000",,28,0.584158416,,,,,,,,,,,,,
30/12/2024 12:30,1,Insurance Manager,4,150000,250000,"Salary, Commission",pension,Yes,no,,,78000,103000,69000,"181,000",,47,0.38121547,,,,,,,,,,,,,
25/12/2024 14:22,1,mason,2,140000,160000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,15000,142500,2500,"157,500",,57,0.015873016,,,,,,,,,,,,,
19/12/2024 15:11,1,senior graduate teacher,4,200000,200000,"Salary, Commission, Investments",,Yes,no,,,23000,108000,69000,"131,000",,45,0.526717557,,,,,,,,,,,,,
30/12/2024 13:03,1,Senior civil Engineer,4,130000,450000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",Corporate deals,No,no,,,61000,305000,84000,"366,000",,37,0.229508197,,,,,,,,,,,,,
30/12/2024 12:26,1,Environment specialist,4,125000,280000,Freelancing,pension,Yes,no,,,60000,126500,93500,"186,500",,52,0.501340483,,,,,,,,,,,,,
04/01/2025 22:47,1,assistant ,3,60000,200000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,42000,113000,45000,"155,000",,43,0.290322581,,,,,,,,,,,,,
30/12/2024 12:30,1,Internal Auditor,3,130000,150000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,23000,99000,28000,"122,000",,34,0.229508197,,,,,,,,,,,,,
04/01/2025 23:10,1,Make-Up Artist,6,150000,150000,"Salary, Commission",pension,Yes,no,,,20500,115000,14500,"135,500",,35,0.10701107,,,,,,,,,,,,,
10/01/2025 19:40,1,lawyer,4,15000,160000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,40000,118000,2000,"158,000",,27,0.012658228,,,,,,,,,,,,,
30/12/2024 12:37,1,storekeeper,3,110000,400000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,81000,153500,165500,"234,500",,41,0.70575693,,,,,,,,,,,,,
30/12/2024 12:59,1,E-Commerce Manager,2,130000,180000,"Salary, Pension",pension,Yes,no,,,39000,74500,66500,"113,500",,49,0.585903084,,,,,,,,,,,,,
30/12/2024 12:34,1,Expert Shop Assistant,4,120000,210000,"Salary, Freelancing",,Yes,no,,,72000,112000,26000,"184,000",,53,0.141304348,,,,,,,,,,,,,
10/01/2025 19:40,0,,3,280000,300000,"Salary, Pension",,Yes,no,,,78000,186500,35500,"264,500",,27,0.134215501,,,,,,,,,,,,,
30/12/2024 13:03,1,Internal Auditor,4,75000,160000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,32000,104000,24000,"136,000",,43,0.176470588,,,,,,,,,,,,,
30/12/2024 12:37,1,Agricultural Engineer,4,300000,340000,"Salary, Commission, Investments",pension,Yes,no,,,63000,254000,23000,"317,000",,23,0.072555205,,,,,,,,,,,,,
29/12/2024 17:15,1,storekeeper,2,140000,220000,"Salary, Investments, Self-owned business",,Yes,no,,,44000,95500,80500,"139,500",,23,0.577060932,,,,,,,,,,,,,
04/01/2025 23:06,0,none,3,180000,350000,"Salary, Investments, Commission",,No,no,,,49000,283000,18000,"332,000",,22,0.054216867,,,,,,,,,,,,,
30/12/2024 12:48,1,Supervisor,2,55000,170000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,15500,128000,26500,"143,500",,55,0.18466899,,,,,,,,,,,,,
30/12/2024 12:59,1,Forman (Government),4,50000,180000,"Freelancing, Brand endorsements",,No,no,,,39500,123500,17000,"163,000",,24,0.104294479,,,,,,,,,,,,,
04/01/2025 22:47,1,Workshop manager,3,160000,180000,"Salary, Investments, Self-owned business",pension,Yes,no,,,14000,158000,8000,"172,000",,46,0.046511628,,,,,,,,,,,,,
30/12/2024 12:59,1,Vehicle Body Repairer,4,125000,200000,"Salary, Investments, Self-owned business",pension,Yes,no,,,37000,145000,18000,"182,000",,29,0.098901099,,,,,,,,,,,,,
30/12/2024 12:44,0,,3,170000,170000,"Salary, Investments, Rental income",pension,Yes,no,,,34500,111000,24500,"145,500",,35,0.16838488,,,,,,,,,,,,,
04/01/2025 23:06,1,retail store,4,130000,350000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,84000,215500,50500,"299,500",,20,0.168614357,,,,,,,,,,,,,
13/12/2024 14:46,1,Vehicle Body Repairer,4,160000,170000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,23000,128500,18500,"151,500",,36,0.122112211,,,,,,,,,,,,,
,1,Sound Engineer,4,90000,200000,"Salary, Freelancing",Studio projects,Yes,no,,,16000,174000,10000,"190,000",,44,0.052631579,,,,,,,,,,,,,
30/12/2024 12:23,1,Internal Auditor,4,130000,350000,"Salary, Freelancing",pension,Yes,no,,,68000,169000,113000,"237,000",,28,0.476793249,,,,,,,,,,,,,
13/12/2024 14:38,1,Quantity surveyor,3,140000,220000,"Salary, Freelancing",,Yes,no,,,64000,150500,5500,"214,500",,37,0.025641026,,,,,,,,,,,,,
04/01/2025 23:39,1,Teacher,2,170000,170000,"Salary, Investments, Self-owned business",pension,Yes,no,,,29000,83000,58000,"112,000",,22,0.517857143,,,,,,,,,,,,,
04/01/2025 23:10,1,Sales executive,4,140000,150000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,19500,126000,4500,"145,500",,56,0.030927835,,,,,,,,,,,,,
,1,Account Manager,4,100000,200000,"Salary, Commission",Client bonuses,Yes,no,,,26000,98000,76000,"124,000",,31,0.612903226,,,,,,,,,,,,,
30/12/2024 12:59,1,Supervisor,3,1500000,1700000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,253000,358000,1089000,"611,000",,28,1.782324059,,,,,,,,,,,,,
04/01/2025 23:53,1,Workshop manager,1,50000,50000,"Salary, Commission, Investments",,Yes,yes,7500,21500,,,21000,,"29,000",38,0.724137931,,,,,,,,,,,,,
10/01/2025 19:40,1,software engineer,5,180000,210000,Freelancing,pension,Yes,no,,,19000,188500,2500,"207,500",,46,0.012048193,,,,,,,,,,,,,
30/12/2024 12:30,1,Retired production manager,2,170000,170000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,No,no,,,35000,73500,61500,"108,500",,43,0.566820276,,,,,,,,,,,,,
19/12/2024 15:44,1,Senior insurance Executive,3,65000,100000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,19000,80500,500,"99,500",,32,0.005025126,,,,,,,,,,,,,
30/12/2024 12:18,1,storekeeper,4,140000,240000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,62000,174000,4000,"236,000",,39,0.016949153,,,,,,,,,,,,,
04/01/2025 22:47,1,Senior project Manager,3,130000,500000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,93000,239000,168000,"332,000",,59,0.506024096,,,,,,,,,,,,,
04/01/2025 22:30,1,Structural design engineer,2,60000,130000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,25000,87500,17500,"112,500",,51,0.155555556,,,,,,,,,,,,,
04/01/2025 23:39,1,Deputy Shop Manager,4,150000,190000,Salary,pension,Yes,no,,,73000,108000,9000,"181,000",,26,0.049723757,,,,,,,,,,,,,
30/12/2024 12:34,1,Compliance Specialist,4,600000,950000,"Salary, Pension",pension,No,no,,,81000,322500,546500,"403,500",,45,1.354399009,,,,,,,,,,,,,
10/01/2025 20:10,1,Quality Inspector,3,120000,260000,"Salary, Business profits",pension,Yes,no,,,71000,103500,85500,"174,500",,32,0.489971347,,,,,,,,,,,,,
04/01/2025 22:30,1,Bookmaker,3,70000,110000,"Salary, Pension",pension,Yes,no,,,17000,87500,5500,"104,500",,20,0.052631579,,,,,,,,,,,,,
10/01/2025 19:40,1,assistant ,3,375000,375000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,87000,165000,123000,"252,000",,54,0.488095238,,,,,,,,,,,,,
30/12/2024 12:59,1,Complaints Dept. Clerk,4,130000,520000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,44000,264500,211500,"308,500",,55,0.685575365,,,,,,,,,,,,,
10/01/2025 19:43,1,Teacher,2,140000,420000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,82000,236500,101500,"318,500",,22,0.318681319,,,,,,,,,,,,,
10/01/2025 19:40,1,Postmaster,4,160000,190000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,31000,101000,58000,"132,000",,58,0.439393939,,,,,,,,,,,,,
04/01/2025 22:47,1,Warehouse Manager,4,150000,240000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,24000,178000,38000,"202,000",,20,0.188118812,,,,,,,,,,,,,
10/01/2025 19:40,1,retail store,3,130000,370000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,41000,286500,42500,"327,500",,24,0.129770992,,,,,,,,,,,,,
10/01/2025 19:40,0,,2,160000,160000,"Salary, Commission",,Yes,no,,,23500,127500,9000,"151,000",,25,0.059602649,,,,,,,,,,,,,
04/01/2025 23:10,1,University Lecturer,2,130000,140000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,24500,68500,47000,"93,000",,55,0.505376344,,,,,,,,,,,,,
